,project,global_tags,operators,XP,cell_lines,coating,thawing,cell_number,seeding,culture,fixation,mesurement,plate_ref,comments,staining,measurement
1872,DM1,[],,,,,,,,,,,,,,
1873,DM1,[],,,,,,,,,,,,,,
1874,DM1,[],,,,,,,,,,,,,,
1875,DM1,[],,,,,,,,,,,,,,
1876,DM1,[],,,,,,,,,,,,,,
1877,DM1,[],,,,,,,,,,,,,,
1878,DM1,[],,,,,,,,,,,,,,
1879,DM1,[],,,,,,,,,,,,,,
1880,DM1,[],,,,,,,,,,,,,,
1881,DM1,[],,,,,,,,,,,,,,
1882,DM1,[],,,,,,,,,,,,,,
1883,DM1,[],,,,,,,,,,,,,,
1884,DM1,[],,,,,,,,,,,,,,
1885,DM1,[],,,,,,,,,,,,,,
1886,DM1,[],,,,,,,,,,,,,,
1887,DM1,[],,,,,,,,,,,,,,
1888,DM1,[],,,,,,,,,,,,,,
1889,DM1,[],,,,,,,,,,,,,,
1890,DM1,[],,,,,,,,,,,,,,
1891,DM1,[],,,,,,,,,,,,,,
1892,DM1,[],,,,,,,,,,,,,,
1893,DM1,[],,,,,,,,,,,,,,
1894,DM1,[],,,,,,,,,,,,,,
1895,DM1,[],,,,,,,,,,,,,,
1896,DM1,[],,,,,,,,,,,,,,
1897,DM1,[],,,,,,,,,,,,,,
1898,DM1,[],,,,,,,,,,,,,,
1899,DM1,[],,,,,,,,,,,,,,
1900,DM1,[],,,,,,,,,,,,,,
1901,ASD,[],,,,,,,,,,,,,,
1902,ASD,[],,,,,,,,,,,,,,
1903,ASD,[],,,,,,,,,,,,,,
1904,ASD,[],,,,,,,,,,,,,,
1905,ASD,[],,,,,,,,,,,,,,
1906,SCZD,[],,,,,,,,,,,,,,
1907,SCZD,[],,,,,,,,,,,,,,
1908,SCZD,[],,,,,,,,,,,,,,
1909,SCZD,[],,,,,,,,,,,,,,
1910,SCZD,[],,,,,,,,,,,,,,
1911,SCZD,[],,,,,,,,,,,,,,
1912,SCZD,[],,,,,,,,,,,,,,
1913,SCZD,[],,,,,,,,,,,,,,
1914,SCZD,[],,,,,,,,,,,,,,
1915,SCZD,[],,,,,,,,,,,,,,
1916,SCZD,[],,,,,,,,,,,,,,
1917,SCZD,[],,,,,,,,,,,,,,
1918,PS,[],,,,,,,,,,,,,,
1919,PS,[],,,,,,,,,,,,,,
1920,PS,[],,,,,,,,,,,,,,
1921,PS,[],,,,,,,,,,,,,,
1922,PS,[],,,,,,,,,,,,,,
1923,PS,[],,,,,,,,,,,,,,
1924,PS,[],,,,,,,,,,,,,,
1925,PS,[],,,,,,,,,,,,,,
1926,PS,[],,,,,,,,,,,,,,
1927,PS,[],,,,,,,,,,,,,,
1928,PS,[],,,,,,,,,,,,,,
1929,PS,[],,,,,,,,,,,,,,
1930,PS,[],,,,,,,,,,,,,,
1931,PS,[],,,,,,,,,,,,,,
1932,PS,[],,,,,,,,,,,,,,
1933,PS,[],,,,,,,,,,,,,,
1934,PS,[],,,,,,,,,,,,,,
1935,PS,[],,,,,,,,,,,,,,
1936,PS,[],,,,,,,,,,,,,,
1937,PS,[],,,,,,,,,,,,,,
1938,PS,[],,,,,,,,,,,,,,
1939,PS,[],,,,,,,,,,,,,,
1940,PS,[],,,,,,,,,,,,,,
1941,PS,[],,,,,,,,,,,,,,
1942,PS,[],,,,,,,,,,,,,,
1943,PS,[],,,,,,,,,,,,,,
1944,PS,[],,,,,,,,,,,,,,
1945,PS,[],,,,,,,,,,,,,,
1946,PS,[],,,,,,,,,,,,,,
1947,PS,[],,,,,,,,,,,,,,
1948,PS,[],,,,,,,,,,,,,,
1949,PS,[],,,,,,,,,,,,,,
1950,PS,[],,,,,,,,,,,,,,
1951,PS,[],,,,,,,,,,,,,,
1952,PS,[],,,,,,,,,,,,,,
1953,PS,[],,,,,,,,,,,,,,
1954,PS,[],,,,,,,,,,,,,,
1955,PS,[],,,,,,,,,,,,,,
1956,PS,[],,,,,,,,,,,,,,
1957,PS,[],,,,,,,,,,,,,,
1958,PS,[],,,,,,,,,,,,,,
1959,PS,[],,,,,,,,,,,,,,
1960,PS,[],,,,,,,,,,,,,,
1961,PS,[],,,,,,,,,,,,,,
1962,PS,[],,,,,,,,,,,,,,
1963,PS,[],,,,,,,,,,,,,,
1964,PS,[],,,,,,,,,,,,,,
1965,PS,[],,,,,,,,,,,,,,
1966,PS,[],,,,,,,,,,,,,,
1967,PS,[],,,,,,,,,,,,,,
1968,PS,[],,,,,,,,,,,,,,
1969,PS,[],,,,,,,,,,,,,,
1970,PS,[],,,,,,,,,,,,,,
1971,PS,[],,,,,,,,,,,,,,
1972,PS,[],,,,,,,,,,,,,,
1973,PS,[],,,,,,,,,,,,,,
1974,PS,[],,,,,,,,,,,,,,
1975,PS,[],,,,,,,,,,,,,,
1976,PS,[],,,,,,,,,,,,,,
1977,PS,[],,,,,,,,,,,,,,
1978,PS,[],,,,,,,,,,,,,,
1979,PS,[],,,,,,,,,,,,,,
1980,PS,[],,,,,,,,,,,,,,
1981,PS,[],,,,,,,,,,,,,,
1982,PS,[],,,,,,,,,,,,,,
1983,PS,[],,,,,,,,,,,,,,
1984,PS,[],,,,,,,,,,,,,,
1985,PS,[],,,,,,,,,,,,,,
1986,PS,[],,,,,,,,,,,,,,
1987,PS,[],,,,,,,,,,,,,,
1988,PS,[],,,,,,,,,,,,,,
1989,PS,[],,,,,,,,,,,,,,
1990,PS,[],,,,,,,,,,,,,,
1991,PS,[],,,,,,,,,,,,,,
1992,PS,[],,,,,,,,,,,,,,
1993,PS,[],,,,,,,,,,,,,,
1994,PS,[],,,,,,,,,,,,,,
1995,PS,[],,,,,,,,,,,,,,
1996,PS,[],,,,,,,,,,,,,,
1997,PS,[],,,,,,,,,,,,,,
1998,PS,[],,,,,,,,,,,,,,
1999,PS,[],,,,,,,,,,,,,,
2000,PS,[],,,,,,,,,,,,,,
2001,PS,[],,,,,,,,,,,,,,
2002,PS,[],,,,,,,,,,,,,,
2003,PS,[],,,,,,,,,,,,,,
2004,PS,[],,,,,,,,,,,,,,
2005,PS,[],,,,,,,,,,,,,,
2006,PS,[],,,,,,,,,,,,,,
2007,PS,[],,,,,,,,,,,,,,
2008,PS,[],,,,,,,,,,,,,,
2009,PS,[],,,,,,,,,,,,,,
2010,PS,[],,,,,,,,,,,,,,
2011,PS,[],,,,,,,,,,,,,,
2012,PS,[],,,,,,,,,,,,,,
2013,PS,[],,,,,,,,,,,,,,
2014,PS,[],,,,,,,,,,,,,,
2015,PS,[],,,,,,,,,,,,,,
2016,PS,[],,,,,,,,,,,,,,
2017,PS,[],,,,,,,,,,,,,,
2018,PS,[],,,,,,,,,,,,,,
2019,PS,[],,,,,,,,,,,,,,
2020,PS,[],,,,,,,,,,,,,,
2021,PS,[],,,,,,,,,,,,,,
2022,PS,[],,,,,,,,,,,,,,
2023,PS,[],,,,,,,,,,,,,,
2024,PS,[],,,,,,,,,,,,,,
2025,PS,[],,,,,,,,,,,,,,
2026,PS,[],,,,,,,,,,,,,,
2027,PS,[],,,,,,,,,,,,,,
2028,PS,[],,,,,,,,,,,,,,
2029,PS,[],,,,,,,,,,,,,,
2030,PS,[],,,,,,,,,,,,,,
2031,PS,[],,,,,,,,,,,,,,
2032,PS,[],,,,,,,,,,,,,,
2033,PS,[],,,,,,,,,,,,,,
2034,PS,[],,,,,,,,,,,,,,
2035,PS,[],,,,,,,,,,,,,,
2036,PS,[],,,,,,,,,,,,,,
2037,PS,[],,,,,,,,,,,,,,
2038,PS,[],,,,,,,,,,,,,,
2039,PS,[],,,,,,,,,,,,,,
2040,PS,[],,,,,,,,,,,,,,
2041,PS,[],,,,,,,,,,,,,,
2042,PS,[],,,,,,,,,,,,,,
2043,PS,[],,,,,,,,,,,,,,
2044,PS,[],,,,,,,,,,,,,,
2045,PS,[],,,,,,,,,,,,,,
2046,PS,[],,,,,,,,,,,,,,
2047,PS,[],,,,,,,,,,,,,,
2048,PS,[],,,,,,,,,,,,,,
2049,PS,[],,,,,,,,,,,,,,
2050,PS,[],,,,,,,,,,,,,,
2051,PS,[],,,,,,,,,,,,,,
2052,PS,[],,,,,,,,,,,,,,
2053,PS,[],,,,,,,,,,,,,,
2054,PS,[],,,,,,,,,,,,,,
2055,PS,[],,,,,,,,,,,,,,
2056,PS,[],,,,,,,,,,,,,,
2057,PS,[],,,,,,,,,,,,,,
2058,PS,[],,,,,,,,,,,,,,
2059,PS,[],,,,,,,,,,,,,,
2060,PS,[],,,,,,,,,,,,,,
2061,PS,[],,,,,,,,,,,,,,
2062,PS,[],,,,,,,,,,,,,,
2063,PS,[],,,,,,,,,,,,,,
2064,PS,[],,,,,,,,,,,,,,
2065,PS,[],,,,,,,,,,,,,,
2066,PS,[],,,,,,,,,,,,,,
2067,PS,[],,,,,,,,,,,,,,
2068,PS,[],,,,,,,,,,,,,,
2069,PS,[],,,,,,,,,,,,,,
2070,PS,[],,,,,,,,,,,,,,
2071,PS,[],,,,,,,,,,,,,,
2072,PS,[],,,,,,,,,,,,,,
2073,PS,[],,,,,,,,,,,,,,
2074,PS,[],,,,,,,,,,,,,,
2075,PS,[],,,,,,,,,,,,,,
2076,PS,[],,,,,,,,,,,,,,
2077,PS,[],,,,,,,,,,,,,,
2078,PS,[],,,,,,,,,,,,,,
2079,PS,[],,,,,,,,,,,,,,
2080,PS,[],,,,,,,,,,,,,,
2081,PS,[],,,,,,,,,,,,,,
2082,PS,[],,,,,,,,,,,,,,
2083,PS,[],,,,,,,,,,,,,,
2084,PS,[],,,,,,,,,,,,,,
2085,PS,[],,,,,,,,,,,,,,
2086,PS,[],,,,,,,,,,,,,,
2087,PS,[],,,,,,,,,,,,,,
2088,PS,[],,,,,,,,,,,,,,
2089,PS,[],,,,,,,,,,,,,,
2090,PS,[],,,,,,,,,,,,,,
2091,PS,[],,,,,,,,,,,,,,
2092,PS,[],,,,,,,,,,,,,,
2093,PS,[],,,,,,,,,,,,,,
2094,PS,[],,,,,,,,,,,,,,
2095,PS,[],,,,,,,,,,,,,,
2096,PS,[],,,,,,,,,,,,,,
2097,PS,[],,,,,,,,,,,,,,
2098,PS,[],,,,,,,,,,,,,,
2099,PS,[],,,,,,,,,,,,,,
2100,PS,[],,,,,,,,,,,,,,
2101,PS,[],,,,,,,,,,,,,,
2102,PS,[],,,,,,,,,,,,,,
2103,PS,[],,,,,,,,,,,,,,
2104,PS,[],,,,,,,,,,,,,,
2105,PS,[],,,,,,,,,,,,,,
2106,PS,[],,,,,,,,,,,,,,
2107,PS,[],,,,,,,,,,,,,,
2108,PS,[],,,,,,,,,,,,,,
2109,PS,[],,,,,,,,,,,,,,
2110,PS,[],,,,,,,,,,,,,,
2111,PS,[],,,,,,,,,,,,,,
2112,PS,[],,,,,,,,,,,,,,
2113,PS,[],,,,,,,,,,,,,,
2114,PS,[],,,,,,,,,,,,,,
2115,PS,[],,,,,,,,,,,,,,
2116,PS,[],,,,,,,,,,,,,,
2117,PS,[],,,,,,,,,,,,,,
2118,PS,[],,,,,,,,,,,,,,
2119,PS,[],,,,,,,,,,,,,,
2120,PS,[],,,,,,,,,,,,,,
2121,PS,[],,,,,,,,,,,,,,
2122,PS,[],,,,,,,,,,,,,,
2123,PS,[],,,,,,,,,,,,,,
2124,PS,[],,,,,,,,,,,,,,
2125,PS,[],,,,,,,,,,,,,,
2126,PS,[],,,,,,,,,,,,,,
2127,PS,[],,,,,,,,,,,,,,
2128,PS,[],,,,,,,,,,,,,,
2129,PS,[],,,,,,,,,,,,,,
2130,PS,[],,,,,,,,,,,,,,
2131,PS,[],,,,,,,,,,,,,,
2132,PS,[],,,,,,,,,,,,,,
2133,PS,[],,,,,,,,,,,,,,
2134,PS,[],,,,,,,,,,,,,,
2135,PS,[],,,,,,,,,,,,,,
2136,PS,[],,,,,,,,,,,,,,
2137,PS,[],,,,,,,,,,,,,,
2138,PS,[],,,,,,,,,,,,,,
2139,PS,[],,,,,,,,,,,,,,
2140,PS,[],,,,,,,,,,,,,,
2141,PS,[],,,,,,,,,,,,,,
2142,PS,[],,,,,,,,,,,,,,
2143,PS,[],,,,,,,,,,,,,,
2144,PS,[],,,,,,,,,,,,,,
2145,PS,[],,,,,,,,,,,,,,
2146,PS,[],,,,,,,,,,,,,,
2147,PS,[],,,,,,,,,,,,,,
2148,PS,[],,,,,,,,,,,,,,
2149,PS,[],,,,,,,,,,,,,,
2150,PS,[],,,,,,,,,,,,,,
2151,PS,[],,,,,,,,,,,,,,
2152,PS,[],,,,,,,,,,,,,,
2153,PS,[],,,,,,,,,,,,,,
2154,PS,[],,,,,,,,,,,,,,
2155,PS,[],,,,,,,,,,,,,,
2156,PS,[],,,,,,,,,,,,,,
2157,PS,[],,,,,,,,,,,,,,
2158,PS,[],,,,,,,,,,,,,,
2159,PS,[],,,,,,,,,,,,,,
2160,PS,[],,,,,,,,,,,,,,
2161,PS,[],,,,,,,,,,,,,,
2162,PS,[],,,,,,,,,,,,,,
2163,PS,[],,,,,,,,,,,,,,
2164,PS,[],,,,,,,,,,,,,,
2165,PS,[],,,,,,,,,,,,,,
2166,PS,[],,,,,,,,,,,,,,
2167,PS,[],,,,,,,,,,,,,,
2168,PS,[],,,,,,,,,,,,,,
2169,PS,[],,,,,,,,,,,,,,
2170,PS,[],,,,,,,,,,,,,,
2171,RA,[],,,,,,,,,,,,,,
2172,RA,[],,,,,,,,,,,,,,
2173,RA,[],,,,,,,,,,,,,,
2174,RA,[],,,,,,,,,,,,,,
2175,RA,[],,,,,,,,,,,,,,
2176,RA,[],,,,,,,,,,,,,,
2177,RA,[],,,,,,,,,,,,,,
2178,RA,[],,,,,,,,,,,,,,
2179,RA,[],,,,,,,,,,,,,,
2180,RA,[],,,,,,,,,,,,,,
2181,S,[],,,,,,,,,,,,,,
2182,S,[],,,,,,,,,,,,,,
2183,S,[],,,,,,,,,,,,,,
2184,SCZD,[],,,,,,,,,,,,,,
2185,SCZD,[],,,,,,,,,,,,,,
2186,SCZD,[],,,,,,,,,,,,,,
2187,SCZD,[],,,,,,,,,,,,,,
2188,SCZD,[],,,,,,,,,,,,,,
2189,SCZD,[],,,,,,,,,,,,,,
2190,SCZD,[],,,,,,,,,,,,,,
2191,SCZD,[],,,,,,,,,,,,,,
2192,SCZD,[],,,,,,,,,,,,,,
2193,SCZD,[],,,,,,,,,,,,,,
2194,SCZD,[],,,,,,,,,,,,,,
2195,SCZD,[],,,,,,,,,,,,,,
2196,SCZD,[],,,,,,,,,,,,,,
2197,SCZD,[],,,,,,,,,,,,,,
2198,SCZD,[],,,,,,,,,,,,,,
2199,SCZD,[],,,,,,,,,,,,,,
2200,SCZD,[],,,,,,,,,,,,,,
2201,SCZD,[],,,,,,,,,,,,,,
2202,SCZD,[],,,,,,,,,,,,,,
2203,SCZD,[],,,,,,,,,,,,,,
2204,SCZD,[],,,,,,,,,,,,,,
2205,SCZD,[],,,,,,,,,,,,,,
2206,SCZD,[],,,,,,,,,,,,,,
2207,SCZD,[],,,,,,,,,,,,,,
2208,SCZD,[],,,,,,,,,,,,,,
2209,SCZD,[],,,,,,,,,,,,,,
2210,SCZD,[],,,,,,,,,,,,,,
2211,SCZD,[],,,,,,,,,,,,,,
2212,SCZD,[],,,,,,,,,,,,,,
2213,SCZD,[],,,,,,,,,,,,,,
2214,SCZD,[],,,,,,,,,,,,,,
2215,SCZD,[],,,,,,,,,,,,,,
2216,SCZD,[],,,,,,,,,,,,,,
2217,SCZD,[],,,,,,,,,,,,,,
2218,SCZD,[],,,,,,,,,,,,,,
2219,SCZD,[],,,,,,,,,,,,,,
2220,SCZD,[],,,,,,,,,,,,,,
2221,SCZD,[],,,,,,,,,,,,,,
2222,SCZD,[],,,,,,,,,,,,,,
2223,SCZD,[],,,,,,,,,,,,,,
2224,SCZD,[],,,,,,,,,,,,,,
2225,SCZD,[],,,,,,,,,,,,,,
2226,SCZD,[],,,,,,,,,,,,,,
2227,SCZD,[],,,,,,,,,,,,,,
2228,SCZD,[],,,,,,,,,,,,,,
2229,SCZD,[],,,,,,,,,,,,,,
2230,SCZD,[],,,,,,,,,,,,,,
2231,SCZD,[],,,,,,,,,,,,,,
2232,SCZD,[],,,,,,,,,,,,,,
2233,SCZD,[],,,,,,,,,,,,,,
2234,SCZD,[],,,,,,,,,,,,,,
2235,SCZD,[],,,,,,,,,,,,,,
2236,SCZD,[],,,,,,,,,,,,,,
2237,SCZD,[],,,,,,,,,,,,,,
2238,SCZD,[],,,,,,,,,,,,,,
2239,SCZD,[],,,,,,,,,,,,,,
2240,SCZD,[],,,,,,,,,,,,,,
2241,SCZD,[],,,,,,,,,,,,,,
2242,SCZD,[],,,,,,,,,,,,,,
2243,SCZD,[],,,,,,,,,,,,,,
2244,SCZD,[],,,,,,,,,,,,,,
2245,SCZD,[],,,,,,,,,,,,,,
2246,SCZD,[],,,,,,,,,,,,,,
2247,SCZD,[],,,,,,,,,,,,,,
2248,SCZD,[],,,,,,,,,,,,,,
2249,SCZD,[],,,,,,,,,,,,,,
2250,SCZD,[],,,,,,,,,,,,,,
2251,SCZD,[],,,,,,,,,,,,,,
2252,SCZD,[],,,,,,,,,,,,,,
2253,SCZD,[],,,,,,,,,,,,,,
2254,SCZD,[],,,,,,,,,,,,,,
2255,SCZD,[],,,,,,,,,,,,,,
2256,SCZD,[],,,,,,,,,,,,,,
2257,SCZD,[],,,,,,,,,,,,,,
2258,SCZD,[],,,,,,,,,,,,,,
2259,SCZD,[],,,,,,,,,,,,,,
2260,SCZD,[],,,,,,,,,,,,,,
2261,SCZD,[],,,,,,,,,,,,,,
2262,SCZD,[],,,,,,,,,,,,,,
2263,SCZD,[],,,,,,,,,,,,,,
2264,SCZD,[],,,,,,,,,,,,,,
2265,SCZD,[],,,,,,,,,,,,,,
2266,SCZD,[],,,,,,,,,,,,,,
2267,SCZD,[],,,,,,,,,,,,,,
2268,SCZD,[],,,,,,,,,,,,,,
2269,SCZD,[],,,,,,,,,,,,,,
2270,SCZD,[],,,,,,,,,,,,,,
2271,SCZD,[],,,,,,,,,,,,,,
2272,SCZD,[],,,,,,,,,,,,,,
2273,SCZD,[],,,,,,,,,,,,,,
2274,SCZD,[],,,,,,,,,,,,,,
2275,SCZD,[],,,,,,,,,,,,,,
2276,SCZD,[],,,,,,,,,,,,,,
2277,SCZD,[],,,,,,,,,,,,,,
2278,SCZD,[],,,,,,,,,,,,,,
2279,SCZD,[],,,,,,,,,,,,,,
2280,SCZD,[],,,,,,,,,,,,,,
2281,SCZD,[],,,,,,,,,,,,,,
2282,SCZD,[],,,,,,,,,,,,,,
2283,SCZD,[],,,,,,,,,,,,,,
2284,SCZD,[],,,,,,,,,,,,,,
2285,SCZD,[],,,,,,,,,,,,,,
2286,SCZD,[],,,,,,,,,,,,,,
2287,SCZD,[],,,,,,,,,,,,,,
2288,SCZD,[],,,,,,,,,,,,,,
2289,SCZD,[],,,,,,,,,,,,,,
2290,SCZD,[],,,,,,,,,,,,,,
2291,SCZD,[],,,,,,,,,,,,,,
2292,SCZD,[],,,,,,,,,,,,,,
2293,SCZD,[],,,,,,,,,,,,,,
2294,SCZD,[],,,,,,,,,,,,,,
2295,SCZD,[],,,,,,,,,,,,,,
2296,SCZD,[],,,,,,,,,,,,,,
2297,SCZD,[],,,,,,,,,,,,,,
2298,SCZD,[],,,,,,,,,,,,,,
2299,SCZD,[],,,,,,,,,,,,,,
2300,SCZD,[],,,,,,,,,,,,,,
2301,SCZD,[],,,,,,,,,,,,,,
2302,SCZD,[],,,,,,,,,,,,,,
2303,SCZD,[],,,,,,,,,,,,,,
2304,SCZD,[],,,,,,,,,,,,,,
2305,SCZD,[],,,,,,,,,,,,,,
2306,SCZD,[],,,,,,,,,,,,,,
2307,SCZD,[],,,,,,,,,,,,,,
2308,SCZD,[],,,,,,,,,,,,,,
2309,SCZD,[],,,,,,,,,,,,,,
2310,SCZD,[],,,,,,,,,,,,,,
2311,SCZD,[],,,,,,,,,,,,,,
2312,SCZD,[],,,,,,,,,,,,,,
2313,SCZD,[],,,,,,,,,,,,,,
2314,SCZD,[],,,,,,,,,,,,,,
2315,SCZD,[],,,,,,,,,,,,,,
2316,SCZD,[],,,,,,,,,,,,,,
2317,SCZD,[],,,,,,,,,,,,,,
2318,SCZD,[],,,,,,,,,,,,,,
2319,SCZD,[],,,,,,,,,,,,,,
2320,SCZD,[],,,,,,,,,,,,,,
2321,SCZD,[],,,,,,,,,,,,,,
2322,SCZD,[],,,,,,,,,,,,,,
2323,SCZD,[],,,,,,,,,,,,,,
2324,SCZD,[],,,,,,,,,,,,,,
2325,SCZD,[],,,,,,,,,,,,,,
2326,SCZD,[],,,,,,,,,,,,,,
2327,SCZD,[],,,,,,,,,,,,,,
2328,SCZD,[],,,,,,,,,,,,,,
2329,SCZD,[],,,,,,,,,,,,,,
2330,SCZD,[],,,,,,,,,,,,,,
2331,SCZD,[],,,,,,,,,,,,,,
2332,SCZD,[],,,,,,,,,,,,,,
2333,SCZD,[],,,,,,,,,,,,,,
2334,SCZD,[],,,,,,,,,,,,,,
2335,SCZD,[],,,,,,,,,,,,,,
2336,SCZD,[],,,,,,,,,,,,,,
2337,SCZD,[],,,,,,,,,,,,,,
2338,SCZD,[],,,,,,,,,,,,,,
2339,SCZD,[],,,,,,,,,,,,,,
2340,SCZD,[],,,,,,,,,,,,,,
2341,SCZD,[],,,,,,,,,,,,,,
2342,SCZD,[],,,,,,,,,,,,,,
2343,SCZD,[],,,,,,,,,,,,,,
2344,SCZD,[],,,,,,,,,,,,,,
2345,SCZD,[],,,,,,,,,,,,,,
2346,SCZD,[],,,,,,,,,,,,,,
2347,SCZD,[],,,,,,,,,,,,,,
2348,SCZD,[],,,,,,,,,,,,,,
2349,SCZD,[],,,,,,,,,,,,,,
2350,SCZD,[],,,,,,,,,,,,,,
2351,SCZD,[],,,,,,,,,,,,,,
2352,SCZD,[],,,,,,,,,,,,,,
2353,SCZD,[],,,,,,,,,,,,,,
2354,SCZD,[],,,,,,,,,,,,,,
2355,SCZD,[],,,,,,,,,,,,,,
2356,SCZD,[],,,,,,,,,,,,,,
2357,SCZD,[],,,,,,,,,,,,,,
2358,SCZD,[],,,,,,,,,,,,,,
2359,SCZD,[],,,,,,,,,,,,,,
2360,SCZD,[],,,,,,,,,,,,,,
2361,SCZD,[],,,,,,,,,,,,,,
2362,SCZD,[],,,,,,,,,,,,,,
2363,SCZD,[],,,,,,,,,,,,,,
2364,SCZD,[],,,,,,,,,,,,,,
2365,SCZD,[],,,,,,,,,,,,,,
2366,SCZD,[],,,,,,,,,,,,,,
2367,SCZD,[],,,,,,,,,,,,,,
2368,SCZD,[],,,,,,,,,,,,,,
2369,SCZD,[],,,,,,,,,,,,,,
2370,SCZD,[],,,,,,,,,,,,,,
2371,SCZD,[],,,,,,,,,,,,,,
2372,SCZD,[],,,,,,,,,,,,,,
2373,SCZD,[],,,,,,,,,,,,,,
2374,SCZD,[],,,,,,,,,,,,,,
2375,SCZD,[],,,,,,,,,,,,,,
2376,SCZD,[],,,,,,,,,,,,,,
2377,SCZD,[],,,,,,,,,,,,,,
2378,SCZD,[],,,,,,,,,,,,,,
2379,SCZD,[],,,,,,,,,,,,,,
2380,SCZD,[],,,,,,,,,,,,,,
2381,SCZD,[],,,,,,,,,,,,,,
2382,SCZD,[],,,,,,,,,,,,,,
2383,SCZD,[],,,,,,,,,,,,,,
2384,SCZD,[],,,,,,,,,,,,,,
2385,SCZD,[],,,,,,,,,,,,,,
2386,SCZD,[],,,,,,,,,,,,,,
2387,SCZD,[],,,,,,,,,,,,,,
2388,SCZD,[],,,,,,,,,,,,,,
2389,SCZD,[],,,,,,,,,,,,,,
2390,SCZD,[],,,,,,,,,,,,,,
2391,SCZD,[],,,,,,,,,,,,,,
2392,SCZD,[],,,,,,,,,,,,,,
2393,SCZD,[],,,,,,,,,,,,,,
2394,SCZD,[],,,,,,,,,,,,,,
2395,SCZD,[],,,,,,,,,,,,,,
2396,SCZD,[],,,,,,,,,,,,,,
2397,SCZD,[],,,,,,,,,,,,,,
2398,SCZD,[],,,,,,,,,,,,,,
2399,SCZD,[],,,,,,,,,,,,,,
2400,SCZD,[],,,,,,,,,,,,,,
2401,SCZD,[],,,,,,,,,,,,,,
2402,SCZD,[],,,,,,,,,,,,,,
2403,SCZD,[],,,,,,,,,,,,,,
2404,SCZD,[],,,,,,,,,,,,,,
2405,SCZD,[],,,,,,,,,,,,,,
2406,SCZD,[],,,,,,,,,,,,,,
2407,SCZD,[],,,,,,,,,,,,,,
2408,SCZD,[],,,,,,,,,,,,,,
2409,SCZD,[],,,,,,,,,,,,,,
2410,SCZD,[],,,,,,,,,,,,,,
2411,SCZD,[],,,,,,,,,,,,,,
2412,SCZD,[],,,,,,,,,,,,,,
2413,SCZD,[],,,,,,,,,,,,,,
2414,SCZD,[],,,,,,,,,,,,,,
2415,SCZD,[],,,,,,,,,,,,,,
2416,SCZD,[],,,,,,,,,,,,,,
2417,SCZD,[],,,,,,,,,,,,,,
2418,SCZD,[],,,,,,,,,,,,,,
2419,SCZD,[],,,,,,,,,,,,,,
2420,SCZD,[],,,,,,,,,,,,,,
2421,SCZD,[],,,,,,,,,,,,,,
2422,SCZD,[],,,,,,,,,,,,,,
2423,SCZD,[],,,,,,,,,,,,,,
2424,SCZD,[],,,,,,,,,,,,,,
2425,SCZD,[],,,,,,,,,,,,,,
2426,SCZD,[],,,,,,,,,,,,,,
2427,SCZD,[],,,,,,,,,,,,,,
2428,SCZD,[],,,,,,,,,,,,,,
2429,SCZD,[],,,,,,,,,,,,,,
2430,SCZD,[],,,,,,,,,,,,,,
2431,SCZD,[],,,,,,,,,,,,,,
2432,SCZD,[],,,,,,,,,,,,,,
2433,SCZD,[],,,,,,,,,,,,,,
2434,SCZD,[],,,,,,,,,,,,,,
2435,SCZD,[],,,,,,,,,,,,,,
2436,SCZD,[],,,,,,,,,,,,,,
2437,SCZD,[],,,,,,,,,,,,,,
2438,SCZD,[],,,,,,,,,,,,,,
2439,SCZD,[],,,,,,,,,,,,,,
2440,SCZD,[],,Maturation 13-Comparaison of 4 cell culture protocols for the maturation of neurons from Batch#1,"['WT1.4 Batch#1', 'Mut1.1', 'WT2.11', 'Mut2.27']","{'date': 'Mon Jun 15 2020', 'tag': 'Poly-L-Lysine + Laminin'}","{'date': 'Tue Jun 16 2020', 'tag': '1 vial/cell line'}",,"{'date': 'Wed Jun 16 2021', 'tag': ['']}",4 new cell culture protocols: NB VS Adv MEM,"{'date': 'Thu Jul 13 2017', 'tag': ''}",SCZD-MP2-Mat13-Map2-Syn1-Homer-p3-x60-AV,Greiner 781091,,"[{'primary_anti': 'Synapsin1', 'primary_ref': 'Synaptic System-106011', 'primary_dil': '1:250', 'secondary_anti': 'AF 488', 'secondary_ref': 'ThermoS A32766', 'secondary_dil': '1:1000'}, {'primary_anti': 'Homer1', 'primary_ref': 'Synaptic System-160004', 'primary_dil': '1:250', 'secondary_anti': 'AF 647', 'secondary_ref': 'JIR 706-605-148', 'secondary_dil': '1:2000'}, {'primary_anti': 'MAP2', 'primary_ref': 'Npvus-NB300-213', 'primary_dil': '1:5000', 'secondary_anti': 'AF 555', 'secondary_ref': 'JIR 703-585-148', 'secondary_dil': '1:250'}]",
2441,SCZD,[],,,,,,,,,,,,,,
2442,SCZD,[],,,,,,,,,,,,,,
2443,SCZD,[],,,,,,,,,,,,,,
2444,SCZD,[],,,,,,,,,,,,,,
2445,SCZD,[],,,,,,,,,,,,,,
2446,SCZD,[],,,,,,,,,,,,,,
2447,SCZD,[],,,,,,,,,,,,,,
2448,SCZD,[],,,,,,,,,,,,,,
2449,SCZD,[],,,,,,,,,,,,,,
2450,SCZD,[],,,,,,,,,,,,,,
2451,SCZD,[],,,,,,,,,,,,,,
